0,1735,807,61,30,1765,822,1187,935,110,32,1242,951,968,951,140,39,1038,970
1,1734,808,62,33,1765,824,1187,935,110,32,1242,951,968,950,139,40,1037,970
2,1734,809,62,32,1765,825,1187,935,110,32,1242,951,968,950,139,40,1037,970
3,1734,809,62,32,1765,825,1187,935,110,32,1242,951,968,949,139,41,1037,969
4,1734,809,62,31,1765,824,1187,935,110,32,1242,951,968,949,139,41,1037,969
5,1734,809,62,31,1765,824,1187,935,110,32,1242,951,968,949,139,41,1037,969
6,1734,809,62,32,1765,825,1187,935,110,32,1242,951,968,949,138,41,1037,969
7,1734,810,62,32,1765,826,1187,935,110,32,1242,951,968,949,138,41,1037,969
8,1734,810,61,32,1764,826,1187,935,110,32,1242,951,968,949,138,41,1037,969
9,1734,810,61,32,1764,826,1187,935,110,32,1242,951,968,949,138,41,1037,969
10,1187,935,110,32,1242,951,967,949,139,41,1036,969
11,1734,810,61,31,1764,825,1187,935,110,32,1242,951,968,949,138,41,1037,969
12,1734,810,61,31,1764,825,1187,935,110,32,1242,951,967,949,140,41,1037,969
13,1187,935,110,32,1242,951,967,949,140,41,1037,969
14,1187,935,110,32,1242,951,967,949,140,41,1037,969
15,1186,935,111,32,1241,951,967,947,140,43,1037,968
16,1186,935,111,32,1241,951,967,947,140,43,1037,968
17,1186,935,111,32,1241,951,967,947,140,43,1037,968
18,1186,935,111,32,1241,951,967,947,140,43,1037,968
19,1186,935,111,32,1241,951,967,947,140,43,1037,968
20,1187,935,110,32,1242,951,968,949,138,41,1037,969
21,1187,935,110,32,1242,951,968,949,138,41,1037,969
22,1187,935,110,32,1242,951,968,949,138,41,1037,969
23,1187,935,110,32,1242,951,968,949,138,41,1037,969
24,1187,935,110,32,1242,951,968,949,138,42,1037,970
25,1187,935,110,32,1242,951,968,949,138,42,1037,970
26,1187,935,110,32,1242,951,968,948,138,42,1037,969
27,1187,935,110,32,1242,951,968,948,138,42,1037,969
28,1187,935,110,32,1242,951,967,948,140,42,1037,969
29,1186,935,111,32,1241,951,968,948,139,42,1037,969
30,1187,936,110,31,1242,951,968,949,138,41,1037,969
31,1187,936,109,31,1241,951,968,950,138,40,1037,970
32,1187,936,109,31,1241,951,968,950,138,40,1037,970
33,1187,936,109,31,1241,951,968,950,138,40,1037,970
34,1187,935,110,32,1242,951,968,949,138,41,1037,969
35,1187,935,110,32,1242,951,968,949,138,41,1037,969
36,1187,935,110,32,1242,951,968,948,138,42,1037,969
37,1187,935,110,32,1242,951,968,949,138,41,1037,969
38,1187,935,110,32,1242,951,968,949,138,41,1037,969
39,1187,935,110,32,1242,951,968,949,138,41,1037,969
40,1187,935,110,31,1242,950,968,950,138,40,1037,970
41,1187,935,110,31,1242,950,968,950,138,40,1037,970
42,1187,935,110,31,1242,950,968,950,138,40,1037,970
43,1187,935,110,31,1242,950,968,950,138,40,1037,970
44,1187,935,110,31,1242,950,968,950,138,40,1037,970
45,1187,935,110,32,1242,951,968,950,138,40,1037,970
46,1187,935,110,32,1242,951,968,950,138,40,1037,970
47,1187,935,110,32,1242,951,968,950,138,40,1037,970
48,1187,936,110,31,1242,951,968,950,138,40,1037,970
49,1187,936,110,31,1242,951,968,950,138,40,1037,970
50,1187,935,110,32,1242,951,968,949,138,41,1037,969
51,1187,935,110,32,1242,951,968,950,138,40,1037,970
52,1187,935,110,32,1242,951,968,949,138,41,1037,969
53,1187,935,110,32,1242,951,968,950,138,40,1037,970
54,1187,935,110,32,1242,951,968,950,138,40,1037,970
55,1187,935,110,32,1242,951,968,949,138,41,1037,969
56,1187,935,110,32,1242,951,968,949,138,41,1037,969
57,1187,935,110,32,1242,951,968,949,138,41,1037,969
58,1187,935,110,32,1242,951,968,949,138,41,1037,969
59,1187,935,110,32,1242,951,968,949,138,41,1037,969
60,1187,936,110,31,1242,951,968,949,139,41,1037,969
61,1187,936,110,31,1242,951,968,949,139,41,1037,969
62,1187,936,110,31,1242,951,968,949,139,41,1037,969
63,1187,936,110,31,1242,951,968,949,139,41,1037,969
64,1187,936,110,31,1242,951,968,949,139,41,1037,969
65,1187,936,110,31,1242,951,968,950,138,40,1037,970
66,1187,936,110,31,1242,951,968,950,138,40,1037,970
67,1187,936,110,31,1242,951,968,949,138,41,1037,969
68,1187,936,110,31,1242,951,968,949,138,41,1037,969
69,1187,936,110,31,1242,951,968,950,138,40,1037,970
70,1187,935,110,32,1242,951,967,948,139,42,1036,969
71,1187,935,110,32,1242,951,967,948,139,42,1036,969
72,1187,935,110,32,1242,951,967,948,139,42,1036,969
73,1187,935,110,32,1242,951,968,949,138,41,1037,969
74,1187,935,110,32,1242,951,968,949,138,41,1037,969
75,1187,935,110,32,1242,951,968,949,138,41,1037,969
76,1186,935,111,32,1241,951,967,948,139,42,1036,969
77,1186,935,111,32,1241,951,967,948,139,42,1036,969
78,1186,935,111,32,1241,951,967,948,139,42,1036,969
79,1186,935,111,32,1241,951,967,948,139,42,1036,969
80,1187,936,110,31,1242,951,968,950,138,40,1037,970
81,1187,936,110,31,1242,951,968,950,138,40,1037,970
82,1187,936,110,31,1242,951,968,950,138,40,1037,970
83,1187,936,110,31,1242,951,968,949,138,41,1037,969
84,1187,936,110,31,1242,951,968,949,138,41,1037,969
85,1187,935,110,32,1242,951,968,949,138,41,1037,969
86,1187,935,110,32,1242,951,967,949,139,41,1036,969
87,1187,935,110,32,1242,951,967,949,139,41,1036,969
88,1187,935,110,32,1242,951,967,949,139,41,1036,969
89,1187,935,110,32,1242,951,967,949,139,41,1036,969
90,1187,935,110,32,1242,951,968,950,138,40,1037,970
91,1187,935,110,32,1242,951,968,950,138,40,1037,970
92,1187,935,110,32,1242,951,968,950,138,40,1037,970
93,1187,935,110,32,1242,951,968,950,138,40,1037,970
94,1187,935,110,32,1242,951,968,950,138,40,1037,970
95,1187,935,110,32,1242,951,968,950,138,40,1037,970
96,1187,935,110,32,1242,951,968,950,138,40,1037,970
97,1187,935,110,32,1242,951,968,950,138,40,1037,970
98,1187,936,110,31,1242,951,968,950,138,40,1037,970
99,1187,936,110,31,1242,951,968,950,138,40,1037,970
100,1187,935,110,32,1242,951,968,950,139,40,1037,970
101,1187,935,110,32,1242,951,968,950,139,40,1037,970
102,1187,936,110,31,1242,951,968,949,139,41,1037,969
103,1187,936,110,31,1242,951,968,949,139,41,1037,969
104,1187,935,110,32,1242,951,968,949,139,41,1037,969
105,1187,935,110,32,1242,951,968,949,139,41,1037,969
106,1187,935,110,32,1242,951,968,949,139,41,1037,969
107,1187,935,110,32,1242,951,968,949,138,41,1037,969
