cam_name,cam_x[mm],cam_y[mm],cam_z[mm],cam_or_x[rad],cam_or_y[rad],cam_or_z[rad],fov,focal_length,width,height,fps
55260362,1283.7159275957295,2315.4800733489255,6119.642719770034,1.1924550653496764,0.49043566899201463,-0.634654386691646,79.4,1158.7346006783432,1924,1082,25
60881257,997.2200819291936,1930.5196846253266,5394.481078954364,0.6133043698651234,-1.4669931503174098,1.9978566387051697,79.4,1158.7346006783432,1924,1082,25
61016180,-909.146752583183,1926.8781763540517,5968.573068133607,1.263459095760413,-0.4175180307390133,0.5818612651737823,79.4,1158.7346006783432,1924,1082,25
61920488,-905.0586918384349,1584.6949548258012,5716.620493997009,0.6458588005496835,1.5466566314490464,-1.935700377026171,79.4,1158.7346006783432,1924,1082,25
