id;pos_x[m];pos_y[m];pos_z[m];or_x[rad];or_y[rad];or_z[rad];or_q_x;or_q_y;or_q_z;or_q_w
0;1.329287052154541;-1.9847359657287598;-2.8299999237060547;0.0;0.0;2.6738445809732925;-0.0;0.0;0.9727758765220642;0.2317478060722351
1;1.329287052154541;-1.9847359657287598;-2.8299999237060547;0.0;0.0;2.6738445809732925;-0.0;0.0;0.9727758765220642;0.2317478060722351
2;1.329287052154541;-1.9847359657287598;-2.8299999237060547;0.0;0.0;2.6738445809732925;-0.0;0.0;0.9727758765220642;0.2317478060722351
3;1.329287052154541;-1.9847359657287598;-2.8299999237060547;0.0;0.0;2.6738445809732925;-0.0;0.0;0.9727758765220642;0.2317478060722351
4;1.329287052154541;-1.9847359657287598;-2.8299999237060547;0.0;0.0;2.6738445809732925;-0.0;0.0;0.9727758765220642;0.2317478060722351
5;1.329287052154541;-1.9847359657287598;-2.8299999237060547;0.0;0.0;2.6738445809732925;-0.0;0.0;0.9727758765220642;0.2317478060722351
6;1.329287052154541;-1.9847359657287598;-2.8299999237060547;0.0;0.0;2.6738445809732925;-0.0;0.0;0.9727758765220642;0.2317478060722351
7;1.329287052154541;-1.9847359657287598;-2.8299999237060547;0.0;0.0;2.6738445809732925;-0.0;0.0;0.9727758765220642;0.2317478060722351
8;1.329287052154541;-1.9847359657287598;-2.8299999237060547;0.0;0.0;2.6738445809732925;-0.0;0.0;0.9727758765220642;0.2317478060722351
9;1.329287052154541;-1.9847359657287598;-2.8299999237060547;0.0;0.0;2.6738445809732925;-0.0;0.0;0.9727758765220642;0.2317478060722351
10;1.329287052154541;-1.9847359657287598;-2.8299999237060547;0.0;0.0;2.6738445809732925;-0.0;0.0;0.9727758765220642;0.2317478060722351
11;1.329287052154541;-1.9847359657287598;-2.8299999237060547;0.0;0.0;2.6738445809732925;-0.0;0.0;0.9727758765220642;0.2317478060722351
12;1.329287052154541;-1.9847359657287598;-2.8299999237060547;0.0;0.0;2.6738445809732925;-0.0;0.0;0.9727758765220642;0.2317478060722351
13;1.329287052154541;-1.9847359657287598;-2.8299999237060547;0.0;0.0;2.6738445809732925;-0.0;0.0;0.9727758765220642;0.2317478060722351
14;1.329287052154541;-1.9847359657287598;-2.8299999237060547;0.0;0.0;2.6738445809732925;-0.0;0.0;0.9727758765220642;0.2317478060722351
15;1.329287052154541;-1.9847359657287598;-2.8299999237060547;0.0;0.0;2.6738445809732925;-0.0;0.0;0.9727758765220642;0.2317478060722351
16;1.329287052154541;-1.9847359657287598;-2.8299999237060547;0.0;0.0;2.6738445809732925;-0.0;0.0;0.9727758765220642;0.2317478060722351
17;1.329287052154541;-1.9847359657287598;-2.8299999237060547;0.0;0.0;2.6738445809732925;-0.0;0.0;0.9727758765220642;0.2317478060722351
18;1.329302191734314;-1.9847668409347534;-2.8298778533935547;0.0002591796978932142;0.0003428458923729176;2.67443582377137;-0.00013677295646630228;0.0001657483517192304;0.9728443026542664;0.23146022856235504
19;1.3293312788009644;-1.9848161935806274;-2.8283047676086426;0.0005249131021268272;0.0007668732152366776;2.679084434875978;-0.0003130747936666012;0.00034335293457843363;0.9733795523643494;0.22919847071170807
20;1.3293856382369995;-1.9849112033843994;-2.8238139152526855;0.0007554610089416798;0.001108288511564854;2.6897470899684914;-0.0004554484039545059;0.0004922630032524467;0.9745875000953674;0.22400590777397156
21;1.3294832706451416;-1.985080361366272;-2.8159472942352295;0.0009153582965990538;0.0013239382469619975;2.7059746085243623;-0.0005474285571835935;0.0005899110692553222;0.9763728380203247;0.21609114110469818
22;1.329583764076233;-1.9852524995803833;-2.8085174560546875;0.000994409280548324;0.0014202593297259632;2.7197904423528483;-0.0005903096171095967;0.0006348470924422145;0.9778422117233276;0.2093413770198822
23;1.3297516107559204;-1.9855384826660156;-2.7969436645507812;0.0010685093252635364;0.0015002488302944652;2.7394341205107633;-0.0006283053662627935;0.0006733101326972246;0.9798511266708374;0.19972729682922363
24;1.3298999071121216;-1.985788345336914;-2.7873518466949463;0.0011081186767055876;0.001537561315107133;2.7546849555714945;-0.0006479221046902239;0.0006915213889442384;0.9813455939292908;0.19224980473518372
25;1.3300737142562866;-1.9860782623291016;-2.776728391647339;0.0011423764656697155;0.001562475854407992;2.7724384977832712;-0.0006631370051763952;0.0007048670086078346;0.983013391494751;0.18353115022182465
26;1.3301115036010742;-1.9863646030426025;-2.7644808292388916;0.0011429653800158715;-0.0007328986371352038;2.796039822184509;0.00045924147707410157;0.0004999747034162283;0.9851110577583313;0.1719178408384323
27;1.3296971321105957;-1.9864695072174072;-2.7516767978668213;0.00030399459539688216;-0.008864043502851623;2.8266654448174053;0.0044010104611516;-0.0005448840674944222;0.9876185655593872;0.15681147575378418
28;1.3279625177383423;-1.9881287813186646;-2.7387852668762207;0.021782327639580278;-0.025456545628842264;2.866867005031202;0.014098482206463814;0.009044740349054337;0.9904605150222778;0.1367747187614441
29;1.3216978311538696;-1.9923752546310425;-2.728290319442749;0.08523342309546739;-0.0874379760426786;2.902588871286511;0.0484282411634922;0.03705386817455292;0.9912407398223877;0.11714686453342438
30;1.3109800815582275;-2.0001320838928223;-2.7133562564849854;0.17520498381262153;-0.18232380567050369;2.9509036116437337;0.09856923669576645;0.0780981034040451;0.9882814884185791;0.08651269227266312
