id;cam_x[m];cam_y[m];cam_z[m];cam_or_x[rad];cam_or_y[rad];cam_or_z[rad];cam_or_q_x;cam_or_q_y;cam_or_q_z;cam_or_q_w;fov;projection_matrix;width;height;fps
0;5.7220457705398076e-08;0.08475005626678467;-0.11429357528686523;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543;110;[[0.0, 0.7002075910568237, 0.0, 0.0], [0.0, 0.0, -1.2448135614395142, 0.0], [0.0, 0.0, 0.0, 10.0], [-1.0, 0.0, 0.0, 0.0]];1920;1080;25
1;0.14382432401180267;-1.9748729467391968;-0.5579468607902527;0.119247666991027;-0.03280257487750049;-0.530051797310222;0.05321205407381058;-0.0314059853553772;-0.2604904770851135;0.9634972214698792;110;[[0.0, 0.7002075910568237, 0.0, 0.0], [0.0, 0.0, -1.2448135614395142, 0.0], [0.0, 0.0, 0.0, 10.0], [-1.0, 0.0, 0.0, 0.0]];1920;1080;25
2;0.15720349550247192;-1.9611705541610718;-0.5580093860626221;0.10105414676125803;-0.02908909157169866;-0.5109929037623612;0.045189931988716125;-0.026816654950380325;-0.2516658306121826;0.966386616230011;110;[[0.0, 0.7002075910568237, 0.0, 0.0], [0.0, 0.0, -1.2448135614395142, 0.0], [0.0, 0.0, 0.0, 10.0], [-1.0, 0.0, 0.0, 0.0]];1920;1080;25
3;0.17905938625335693;-1.9390621185302734;-0.5588423013687134;0.07081695434648588;-0.02304160802994674;-0.485033992770846;0.03159795328974724;-0.0196772962808609;-0.23958435654640198;0.9701617360115051;110;[[0.0, 0.7002075910568237, 0.0, 0.0], [0.0, 0.0, -1.2448135614395142, 0.0], [0.0, 0.0, 0.0, 10.0], [-1.0, 0.0, 0.0, 0.0]];1920;1080;25
4;0.2025407999753952;-1.9153902530670166;-0.559123694896698;0.049224710251922106;-0.01714861359253973;-0.46374447681697994;0.02198062092065811;-0.013997350819408894;-0.2295166403055191;0.9729558825492859;110;[[0.0, 0.7002075910568237, 0.0, 0.0], [0.0, 0.0, -1.2448135614395142, 0.0], [0.0, 0.0, 0.0, 10.0], [-1.0, 0.0, 0.0, 0.0]];1920;1080;25
5;0.2310383915901184;-1.8868132829666138;-0.5598456263542175;0.03432031369395386;-0.012527944041636239;-0.4434581516014634;0.015361562371253967;-0.009883226826786995;-0.21977514028549194;0.9753795862197876;110;[[0.0, 0.7002075910568237, 0.0, 0.0], [0.0, 0.0, -1.2448135614395142, 0.0], [0.0, 0.0, 0.0, 10.0], [-1.0, 0.0, 0.0, 0.0]];1920;1080;25
6;0.2508702278137207;-1.8670421838760376;-0.560332715511322;0.027053925072612783;-0.010323998974838565;-0.4320873165527281;0.012105469591915607;-0.007941123098134995;-0.2142762839794159;0.976665735244751;110;[[0.0, 0.7002075910568237, 0.0, 0.0], [0.0, 0.0, -1.2448135614395142, 0.0], [0.0, 0.0, 0.0, 10.0], [-1.0, 0.0, 0.0, 0.0]];1920;1080;25
7;0.27630460262298584;-1.8417507410049438;-0.5604048371315002;0.01815791753709255;-0.0068603757304982384;-0.42032729649866;0.008163443766534328;-0.005248582921922207;-0.2085796743631363;0.9779571890830994;110;[[0.0, 0.7002075910568237, 0.0, 0.0], [0.0, 0.0, -1.2448135614395142, 0.0], [0.0, 0.0, 0.0, 10.0], [-1.0, 0.0, 0.0, 0.0]];1920;1080;25
8;0.2966419458389282;-1.8216201066970825;-0.5607629418373108;0.014575611402905683;-0.005756138402057309;-0.4123633786660078;0.006544162519276142;-0.004309001844376326;-0.2046971619129181;0.9787939190864563;110;[[0.0, 0.7002075910568237, 0.0, 0.0], [0.0, 0.0, -1.2448135614395142, 0.0], [0.0, 0.0, 0.0, 10.0], [-1.0, 0.0, 0.0, 0.0]];1920;1080;25
9;0.32709217071533203;-1.7915456295013428;-0.5609509348869324;0.009583703370352569;-0.003752350031603546;-0.4027590891765737;0.0043197195045650005;-0.0027967048808932304;-0.20000973343849182;0.979780375957489;110;[[0.0, 0.7002075910568237, 0.0, 0.0], [0.0, 0.0, -1.2448135614395142, 0.0], [0.0, 0.0, 0.0, 10.0], [-1.0, 0.0, 0.0, 0.0]];1920;1080;25
10;0.3532484471797943;-1.7657570838928223;-0.560927152633667;0.005538098193820662;-0.0016980171290187814;-0.3962189864263944;0.002547785174101591;-0.001377391628921032;-0.19681301712989807;0.9804368019104004;110;[[0.0, 0.7002075910568237, 0.0, 0.0], [0.0, 0.0, -1.2448135614395142, 0.0], [0.0, 0.0, 0.0, 10.0], [-1.0, 0.0, 0.0, 0.0]];1920;1080;25
11;0.3671490252017975;-1.752148151397705;-0.5612620711326599;0.006443028946400499;-0.002789378071908931;-0.3930904084482614;0.002887125825509429;-0.0019969323184341192;-0.19527660310268402;0.9807419776916504;110;[[0.0, 0.7002075910568237, 0.0, 0.0], [0.0, 0.0, -1.2448135614395142, 0.0], [0.0, 0.0, 0.0, 10.0], [-1.0, 0.0, 0.0, 0.0]];1920;1080;25
12;0.400329053401947;-1.7195125818252563;-0.5611129403114319;0.0019158560565931953;9.89438022218879e-06;-0.3871902345991304;0.0009409845806658268;-0.00017943917191587389;-0.19238801300525665;0.9813184142112732;110;[[0.0, 0.7002075910568237, 0.0, 0.0], [0.0, 0.0, -1.2448135614395142, 0.0], [0.0, 0.0, 0.0, 10.0], [-1.0, 0.0, 0.0, 0.0]];1920;1080;25
13;0.4264495074748993;-1.693919062614441;-0.56118243932724;0.0006903806070543361;0.000599622708993117;-0.3834145183188802;0.00039599111187271774;0.00022854801500216126;-0.19053523242473602;0.9816802740097046;110;[[0.0, 0.7002075910568237, 0.0, 0.0], [0.0, 0.0, -1.2448135614395142, 0.0], [0.0, 0.0, 0.0, 10.0], [-1.0, 0.0, 0.0, 0.0]];1920;1080;25
14;0.44281068444252014;-1.6779009103775024;-0.5612279176712036;3.052957727241222e-05;0.0009658335453618188;-0.38139742523634945;0.00010652252240106463;0.0004712691006716341;-0.18954497575759888;0.9818719029426575;110;[[0.0, 0.7002075910568237, 0.0, 0.0], [0.0, 0.0, -1.2448135614395142, 0.0], [0.0, 0.0, 0.0, 10.0], [-1.0, 0.0, 0.0, 0.0]];1920;1080;25
15;0.4756084382534027;-1.6458312273025513;-0.5612930655479431;-0.0009555419593246995;0.0015001293771790814;-0.37802044057388556;-0.00032833480508998036;0.0008264732896350324;-0.18788641691207886;0.9821903109550476;110;[[0.0, 0.7002075910568237, 0.0, 0.0], [0.0, 0.0, -1.2448135614395142, 0.0], [0.0, 0.0, 0.0, 10.0], [-1.0, 0.0, 0.0, 0.0]];1920;1080;25
16;0.5016420483589172;-1.6203488111495972;-0.561394989490509;-0.00017363807087219832;0.0006475447903907918;-0.3736417605870006;-2.5172150344587862e-05;0.0003342640702612698;-0.18573600053787231;0.9825996160507202;110;[[0.0, 0.7002075910568237, 0.0, 0.0], [0.0, 0.0, -1.2448135614395142, 0.0], [0.0, 0.0, 0.0, 10.0], [-1.0, 0.0, 0.0, 0.0]];1920;1080;25
17;0.5287680625915527;-1.5929712057113647;-0.5613753199577332;-0.0020703412954710945;0.0021526809928506343;-0.35470045868534056;-0.0008290428668260574;0.0012420837301760912;-0.17642070353031158;0.9843136668205261;110;[[0.0, 0.7002075910568237, 0.0, 0.0], [0.0, 0.0, -1.2448135614395142, 0.0], [0.0, 0.0, 0.0, 10.0], [-1.0, 0.0, 0.0, 0.0]];1920;1080;25
