id;pos_x[m];pos_y[m];pos_z[m];or_x[rad];or_y[rad];or_z[rad];or_q_x;or_q_y;or_q_z;or_q_w
0;0.0;0.0;-0.07999999076128006;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543
1;-0.023127049207687378;-0.3408070206642151;-1.0268760919570923;-0.015068697770813799;-0.004729747421893856;-0.3659086909327963;-0.007838754914700985;-0.0009545889915898442;-0.1819472461938858;0.9832766056060791
2;-0.025307847186923027;-0.3721432089805603;-1.0262809991836548;-0.012039085294518703;-0.0037630789838946207;-0.37146063580714933;-0.006263417191803455;-0.0007375592831522226;-0.1846718043088913;0.9827799797058105
3;-0.027482619509100914;-0.4035932421684265;-1.0262703895568848;-0.009118128137068271;-0.0029433962222613044;-0.37619959922518315;-0.004753821529448032;-0.0005932166241109371;-0.18699699640274048;0.9823487997055054
4;-0.030183199793100357;-0.4426184892654419;-1.0252853631973267;-0.006504502494384204;-0.002138494990701658;-0.38109006233171017;-0.003395889885723591;-0.00043393386295065284;-0.18939639627933502;0.9818947315216064
5;-0.03339974582195282;-0.48912057280540466;-1.025524616241455;-0.004565721385785929;-0.001503586421836265;-0.38578622925504735;-0.0023846374824643135;-0.00030022626742720604;-0.1917002946138382;0.9814504981040955
6;-0.03611148148775101;-0.5283942222595215;-1.026206612586975;-0.0033630389110926753;-0.0011222359968382609;-0.38898039989051114;-0.0017582607688382268;-0.00022555707255378366;-0.19326700270175934;0.9811445474624634
7;-0.03883400186896324;-0.5678600072860718;-1.0247814655303955;-0.0023867249921449923;-0.0008026360406321383;-0.3916106606482483;-0.0012486375635489821;-0.00016147264977917075;-0.19455686211585999;0.9808903932571411
8;-0.04036108776926994;-0.5900024175643921;-1.0258636474609375;-0.0020447746500139087;-0.0006865263261221322;-0.392879778821334;-0.0010697218822315335;-0.00013711280189454556;-0.19517916440963745;0.980767011642456
9;-0.04376283660531044;-0.6393802762031555;-1.025659203529358;-0.0013677992268134778;-0.00046122067701032945;-0.39525059089152975;-0.000715866219252348;-9.184378723148257e-05;-0.19634151458740234;0.9805352687835693
10;-0.04648837819695473;-0.678982138633728;-1.0236918926239014;-0.0009704558927237303;-0.00032758712746247813;-0.3967729240145841;-0.0005079922848381102;-6.494842091342434e-05;-0.19708774983882904;0.9803857207298279
11;-0.048010535538196564;-0.7011044025421143;-1.0272064208984375;-0.0008458198825007786;-0.00028550624090030555;-0.3975078533128842;-0.0004427705716807395;-5.644008342642337e-05;-0.1974479854106903;0.980313241481781
12;-0.05141862854361534;-0.7506929636001587;-1.0229941606521606;-0.0005459480777602126;-0.00018382069290532064;-0.39887989990053496;-0.00028577237389981747;-3.6006738810101524e-05;-0.19812043011188507;0.980177640914917
13;-0.05396655574440956;-0.7877947688102722;-1.0226224660873413;-0.00040160472285880814;-0.00013577938393379913;-0.3997108917933625;-0.0002102834259858355;-2.6673544198274612e-05;-0.19852766394615173;0.9800952672958374
14;-0.055664293467998505;-0.8125311732292175;-1.0223326683044434;-0.0003312971814072765;-0.00011181831477973516;-0.4001870686125715;-0.0001734561228659004;-2.1869178453925997e-05;-0.1987610012292862;0.9800480008125305
15;-0.058887600898742676;-0.8595296144485474;-1.0218887329101562;-0.0002269012940379793;-7.617472354073944e-05;-0.40094601114166023;-0.0001187629604828544;-1.4732811905560084e-05;-0.19913288950920105;0.9799724817276001
16;-0.06176441162824631;-0.9015111923217773;-1.0243861675262451;-0.00016351809918807017;-5.483626911680335e-05;-0.4014914407461559;-8.55843536555767e-05;-1.0564763215370476e-05;-0.1994001269340515;0.9799181818962097
17;-0.06447827816009521;-0.9411528706550598;-1.0212458372116089;-0.0001161138041269354;-3.8862224829319396e-05;-0.4019116835285117;-6.0767146351281554e-05;-7.451577403116971e-06;-0.1996060311794281;0.9798762202262878
18;-0.06667344272136688;-0.973236083984375;-1.0240551233291626;-9.214538478437532e-05;-3.087520633690704e-05;-0.40219773818358256;-4.822782284463756e-05;-5.9236554079689085e-06;-0.19974617660045624;0.9798476696014404
19;-0.06871137768030167;-1.0030475854873657;-1.0173386335372925;-6.870954693201333e-05;-2.2888182315736498e-05;-0.4024246138863591;-3.594885129132308e-05;-4.347153662820347e-06;-0.19985732436180115;0.9798250198364258
20;-0.07157426327466965;-1.0449447631835938;-1.0237065553665161;-5.113269406293496e-05;-1.7046925923364578e-05;-0.4026946478726662;-2.6754460122901946e-05;-3.238268163840985e-06;-0.19998961687088013;0.9797980189323425
21;-0.07426993548870087;-1.08443021774292;-1.0272064208984375;-3.781689351603226e-05;-1.2755394279511769e-05;-0.4029029246052623;-1.98021880351007e-05;-2.4652999854879454e-06;-0.2000916451215744;0.9797772169113159
