0,1363,971,88,35,1407,988,0.9,1157,952,106,47,1210,975,0.91,1396,968,135,53,1463,994,0.93,1194,976,95,41,1241,996,0.94
1,1157,954,104,46,1209,977,0.9,1363,971,88,35,1407,988,0.91,1194,976,96,41,1242,996,0.94,1397,968,135,53,1464,994,0.94
2,1157,954,104,46,1209,977,0.9,1363,971,88,35,1407,988,0.91,1194,976,96,41,1242,996,0.94,1397,968,135,53,1464,994,0.94
3,1157,954,104,46,1209,977,0.9,1363,971,88,35,1407,988,0.91,1194,976,96,41,1242,996,0.94,1397,968,135,53,1464,994,0.94
4,1157,953,105,47,1209,976,0.9,1363,971,88,34,1407,988,0.91,1194,976,96,40,1242,996,0.94,1397,968,135,53,1464,994,0.94
5,1157,953,105,47,1209,976,0.9,1363,971,88,34,1407,988,0.91,1194,976,96,40,1242,996,0.94,1397,968,135,53,1464,994,0.94
6,1157,953,105,47,1209,976,0.9,1363,971,88,35,1407,988,0.91,1194,976,96,40,1242,996,0.94,1397,968,135,53,1464,994,0.94
7,1157,953,104,47,1209,976,0.9,1363,970,88,35,1407,987,0.91,1194,976,96,40,1242,996,0.94,1396,968,136,53,1464,994,0.94
8,1157,953,104,47,1209,976,0.9,1363,970,88,35,1407,987,0.91,1194,976,96,40,1242,996,0.94,1396,968,136,53,1464,994,0.94
9,1157,953,104,47,1209,976,0.9,1363,970,88,35,1407,987,0.91,1194,976,96,40,1242,996,0.94,1396,968,136,53,1464,994,0.94
10,1157,954,104,46,1209,977,0.89,1363,970,88,35,1407,987,0.91,1194,976,96,40,1242,996,0.94,1396,968,136,53,1464,994,0.94
11,1157,954,104,46,1209,977,0.9,1363,970,88,35,1407,987,0.92,1194,976,96,40,1242,996,0.94,1397,968,135,53,1464,994,0.94
12,1157,954,104,46,1209,977,0.9,1363,970,88,35,1407,987,0.92,1194,976,96,40,1242,996,0.94,1397,968,135,53,1464,994,0.94
13,1157,954,104,46,1209,977,0.9,1363,970,88,35,1407,987,0.92,1194,976,96,40,1242,996,0.94,1396,968,136,53,1464,994,0.94
14,1157,954,104,46,1209,977,0.9,1363,970,88,35,1407,987,0.92,1194,976,96,40,1242,996,0.94,1396,968,136,53,1464,994,0.94
15,1157,954,104,46,1209,977,0.9,1363,970,88,35,1407,987,0.91,1194,976,96,40,1242,996,0.94,1396,968,136,53,1464,994,0.94
16,1157,953,104,47,1209,976,0.9,1363,970,88,35,1407,987,0.92,1194,976,96,40,1242,996,0.94,1396,968,136,53,1464,994,0.94
17,1157,954,104,46,1209,977,0.9,1363,970,88,35,1407,987,0.92,1194,976,96,40,1242,996,0.94,1396,968,136,53,1464,994,0.94
18,1157,954,105,46,1209,977,0.9,1363,970,88,35,1407,987,0.92,1194,976,96,40,1242,996,0.94,1396,968,136,53,1464,994,0.94
19,1157,954,105,46,1209,977,0.89,1363,970,88,35,1407,987,0.92,1194,976,96,40,1242,996,0.94,1396,968,136,53,1464,994,0.94
20,1157,955,105,45,1209,977,0.89,1363,970,88,36,1407,988,0.92,1194,976,96,40,1242,996,0.94,1396,968,136,53,1464,994,0.94
21,1157,955,105,45,1209,977,0.89,1363,970,88,35,1407,987,0.92,1194,976,96,40,1242,996,0.94,1396,968,136,53,1464,994,0.94
22,1157,955,105,45,1209,977,0.89,1363,970,88,35,1407,987,0.92,1194,976,96,40,1242,996,0.94,1396,968,136,53,1464,994,0.94
23,1157,955,105,45,1209,977,0.89,1363,970,88,36,1407,988,0.92,1194,976,96,40,1242,996,0.94,1396,968,136,53,1464,994,0.94
24,1157,955,105,45,1209,977,0.89,1363,970,88,36,1407,988,0.91,1194,976,96,40,1242,996,0.94,1396,968,136,53,1464,994,0.94
25,1157,955,105,45,1209,977,0.89,1363,970,88,35,1407,987,0.92,1194,975,96,41,1242,995,0.94,1396,968,136,53,1464,994,0.94
26,1157,955,105,45,1209,977,0.89,1363,970,88,35,1407,987,0.92,1194,975,96,41,1242,995,0.94,1396,968,136,53,1464,994,0.94
27,1157,955,105,45,1209,977,0.89,1363,970,88,35,1407,987,0.92,1194,975,96,41,1242,995,0.94,1396,968,136,53,1464,994,0.94
