99,73,560,46,24,96,572,0.89,509,608,53,32,535,624,0.9,802,808,43,18,823,817,0.9,1285,0,52,36,1311,18,0.92,1048,224,48,32,1072,240,0.93,1352,29,71,70,1387,64,0.96
100,81,559,45,21,103,569,0.9,1265,2,52,42,1291,23,0.9,800,806,43,17,821,814,0.91,536,606,46,28,559,620,0.91,1299,15,81,74,1339,52,0.92,1040,229,47,31,1063,244,0.93
101,797,805,43,17,818,813,0.87,89,555,45,24,111,567,0.9,562,604,50,30,587,619,0.9,1031,232,47,32,1054,248,0.92,1245,5,86,74,1288,42,0.96
102,96,552,42,23,117,563,0.88,794,803,43,18,815,812,0.89,602,603,51,28,627,617,0.91,1022,236,48,31,1046,251,0.93,1213,0,77,74,1251,37,0.95
103,791,802,44,17,813,810,0.89,1167,6,86,70,1210,41,0.89,103,548,44,25,125,560,0.9,642,602,45,27,664,615,0.91,1016,239,48,33,1040,255,0.93
104,788,800,46,17,811,808,0.89,111,544,43,26,132,557,0.9,1124,5,75,54,1161,32,0.9,678,598,55,28,705,612,0.91,1176,52,55,39,1203,71,0.92,1012,242,47,31,1035,257,0.93
105,787,799,42,17,808,807,0.88,1078,6,76,60,1116,36,0.91,719,595,58,29,748,609,0.92,120,540,45,27,142,553,0.92,1007,247,47,33,1030,263,0.93,1157,65,51,44,1182,87,0.94
106,783,796,41,19,803,805,0.88,1029,2,78,59,1068,31,0.91,133,535,45,27,155,548,0.91,764,592,53,33,790,608,0.93,1004,253,46,33,1027,269,0.93,1136,80,49,44,1160,102,0.94
107,778,794,44,20,800,804,0.88,147,525,46,32,170,541,0.91,1000,262,44,28,1022,276,0.92,1117,93,49,40,1141,113,0.93,806,589,54,35,833,606,0.94,985,0,80,65,1025,32,0.95
108,773,791,45,23,795,802,0.91,999,269,42,27,1020,282,0.91,159,519,43,32,180,535,0.92,1096,106,52,38,1122,125,0.92,848,586,53,40,874,606,0.94,948,3,77,66,986,36,0.95
109,998,276,41,26,1018,289,0.91,1079,122,49,36,1103,140,0.91,177,513,43,33,198,529,0.92,768,788,45,25,790,800,0.93,884,586,49,37,908,604,0.94,906,9,77,62,944,40,0.95
110,998,281,41,27,1018,294,0.91,1064,136,46,31,1087,151,0.92,914,587,47,36,937,605,0.93,198,504,44,36,220,522,0.93,762,784,45,29,784,798,0.93,871,18,76,57,909,46,0.96
111,219,498,45,36,241,516,0.9,999,288,41,26,1019,301,0.91,934,586,49,36,958,604,0.93,755,780,47,32,778,796,0.93,1049,148,47,32,1072,164,0.93,823,28,76,56,861,56,0.95
112,1000,294,39,25,1019,306,0.89,1034,160,46,29,1057,174,0.91,957,587,45,35,979,604,0.93,246,489,47,38,269,508,0.93,748,777,46,32,771,793,0.93,779,40,73,55,815,67,0.95
113,1000,299,42,26,1021,312,0.88,1021,172,44,29,1043,186,0.91,978,587,44,35,1000,604,0.93,272,483,49,39,296,502,0.93,739,775,46,34,762,792,0.93,738,49,76,57,776,77,0.96
114,999,305,43,25,1020,317,0.88,1007,185,41,29,1027,199,0.9,998,589,46,32,1021,605,0.92,300,477,52,41,326,497,0.94,729,773,49,33,753,789,0.94,698,57,75,57,735,85,0.95
115,1000,309,44,26,1022,322,0.89,997,194,43,28,1018,208,0.92,1013,591,51,30,1038,606,0.93,337,471,53,42,363,492,0.94,720,770,51,36,745,788,0.94,659,66,71,57,694,94,0.94
116,1001,318,42,22,1022,329,0.86,987,201,43,29,1008,215,0.91,1030,595,54,26,1057,608,0.92,373,468,51,41,398,488,0.94,710,768,50,36,735,786,0.95,615,76,71,58,650,105,0.96
117,1002,320,40,25,1022,332,0.89,980,208,38,29,999,222,0.92,1045,597,55,26,1072,610,0.92,412,464,51,43,437,485,0.94,695,766,53,36,721,784,0.94,577,88,69,53,611,114,0.96
118,1002,324,42,25,1023,336,0.9,969,217,41,28,989,231,0.91,1059,598,54,26,1086,611,0.92,446,464,51,40,471,484,0.94,681,763,51,37,706,781,0.95,536,100,68,48,570,124,0.95
