0,946.1366596698762,729.9826232612133,106.50036039352418,40.782568228244784,999.3868398666383,750.3739073753358,1201.5211545228958,949.3667301356793,107.66194739341736,30.663015711307526,1255.3521282196045,964.698237991333
1,945.6849951028825,729.8118929922581,106.34019923210144,40.695387637615205,998.8550947189332,750.1595868110657,1203.547521197796,949.7530692011118,104.45252001285553,30.632256144285204,1255.7737812042237,965.0691972732544
2,945.3916396260262,730.100384452939,106.62617509365082,40.62732576727867,998.7047271728516,750.4140473365784,1203.8352172493935,949.8009724140168,103.96630256175995,30.419435024261475,1255.8183685302736,965.0106899261475
3,943.7618799686433,729.5495628029108,108.31908292770386,41.28763586878777,997.9214214324952,750.1933807373047,1203.5880947470666,949.436255979538,104.0642157793045,31.014517688751223,1255.620202636719,964.9435148239137
4,943.6426363945008,729.6412320524454,108.47958812713624,41.351122015714644,997.8824304580688,750.3167930603028,1203.701753437519,949.5988344311714,104.03524777889253,30.75787732601166,1255.7193773269653,964.9777730941772
5,944.2723119616509,730.1695926725864,107.48299028873444,40.892269504070285,998.0138071060181,750.6157274246216,1203.742349922657,949.6249779671431,104.06029374599457,30.68846111893654,1255.7724967956542,964.9692085266114
6,945.0055200338364,730.1508931517601,107.03804593086242,41.224062657356264,998.5245429992676,750.7629244804382,1203.8744834542274,949.5589556634426,103.89492614269257,30.344604694843294,1255.8219465255736,964.7312580108643
7,945.4842603921891,730.196666508913,106.59249377250671,41.11858562231064,998.7805072784424,750.7559593200683,1203.853537273407,949.6243330448866,103.98360767364503,30.237789446115496,1255.8453411102296,964.7432277679444
8,945.7402648091316,730.6938403010369,106.41149537563324,40.55184729099274,998.9460124969482,750.9697639465332,1203.6951593756676,949.5330588102341,104.10476639270783,29.793370294570924,1255.7475425720215,964.4297439575196
9,944.7022103905678,731.319295579195,107.21457183361053,39.93110316991806,998.309496307373,751.284847164154,1203.6450043678285,949.7076779603958,104.10691089630127,29.457752752304078,1255.698459815979,964.4365543365478
10,942.4130617499352,731.5751910567284,110.16717483997346,39.595866131782536,997.496649169922,751.3731241226196,1203.4054793715477,949.5056286543607,104.77054874897003,29.7545363008976,1255.7907537460328,964.3828968048095
11,943.268804693222,731.3778077632189,108.99991121292115,39.94275369048119,997.7687602996826,751.3491846084595,1203.5309672355652,949.7132242918015,104.71480312347413,29.465852975845337,1255.8883687973023,964.4461507797241
12,944.4123182296753,731.8381613314152,107.65362167358398,39.29993065595627,998.2391290664673,751.4881266593934,1203.4682433724404,949.6500186860561,104.79511306285859,29.622188580036163,1255.8657999038696,964.4611129760742
13,944.3237227082253,731.7236440986395,107.69374797344209,39.28275960087776,998.1705966949463,751.3650238990784,1203.6268276929857,949.6669204860926,104.49500870704651,29.265407913923266,1255.874332046509,964.2996244430543
14,945.31281478405,731.7101313650609,106.50253930091858,39.282749927043916,998.5640844345094,751.3515063285828,1203.773307609558,949.5670139670373,104.45122413635254,29.30755035877228,1255.9989196777344,964.2207891464234
15,945.9985398769379,731.7726259440184,105.91714715957642,39.1976943552494,998.9571134567261,751.3714731216431,1203.6764322400093,949.5152718544007,104.62038762569428,29.482234001159668,1255.9866260528563,964.2563888549805
16,945.7604655742646,731.4166449815035,106.19292802810669,39.671602576971054,998.8569295883179,751.252446269989,1203.6057324290275,949.5202232450247,104.66564009189607,29.583980160951615,1255.9385524749755,964.3122133255005
17,944.340374147892,731.2194035708904,107.71090400218964,40.07403084039688,998.1958261489868,751.2564189910889,1203.6663633942605,949.5472954690457,104.66180980205536,29.439856159687043,1255.9972682952882,964.2672235488892
18,943.7243282198906,730.7004733264447,108.55547144412995,40.45695987939835,998.0020639419556,750.9289532661438,1203.7597525119781,949.4969254285097,104.55778417587281,29.62789291739464,1256.0386445999145,964.310871887207
19,943.1232422113419,730.1035832673311,109.11672358512878,41.25563482642174,997.6816040039063,750.731400680542,1203.7372180223465,949.4511359483004,104.6718442440033,29.823278564214707,1256.0731401443481,964.3627752304077
20,943.5404284358025,729.9960376441479,109.21189596652985,41.28106733560562,998.1463764190675,750.6365713119508,1203.740721476078,948.5792655497789,104.24868896007538,31.717466825246813,1255.8650659561158,964.4379989624024
21,943.2397793531418,730.2994961380958,109.3920916080475,41.092369532585145,997.9358251571655,750.8456809043884,1203.5670568227767,948.7459263592958,104.39638447761536,31.671625751256943,1255.7652490615844,964.5817392349243
22,943.8669377088547,730.0267198204995,108.81630959510804,41.29059283733368,998.2750925064088,750.6720162391663,1203.5084958195687,948.7517999887467,104.57791039943696,31.72777590751648,1255.797451019287,964.6156879425049
23,944.6198075532914,729.7822991222143,108.05791220664979,41.557993727922444,998.6487636566162,750.5612959861755,1203.4806516766548,948.7614061057568,104.62038762569428,31.77687383890152,1255.7908454895019,964.6498430252076
24,945.6573057770729,729.7234854370356,106.7447535276413,41.426113575696945,999.0296825408935,750.4365422248841,1203.4747170209885,948.804670715332,104.74730324745178,31.720681762695314,1255.8483686447144,964.6650115966796
