0,807.8098526000977,981.5211392641068,310.00181579589844,97.34763693809509,962.8107604980469,1030.1949577331543,0.94782174
1,914.8415508270264,645.6120668649673,161.79321670532227,60.813658475875854,995.7381591796875,676.0188961029053,0.943725
2,910.9194202423096,649.57872569561,145.3652000427246,55.26811623573303,983.6020202636719,677.2127838134766,0.95415956,891.3107986450195,752.9469037055969,151.9303436279297,47.184828758239746,967.2759704589844,776.5393180847168,0.8239252
3,904.9591197967529,644.088785648346,180.3402442932129,58.9634428024292,995.1292419433594,673.5705070495605,0.93507,907.6284427642822,751.0860085487366,142.05854415893555,48.63317012786865,978.65771484375,775.4025936126709,0.6625052
4,903.9143772125244,640.3395917415619,156.16068649291992,60.107853412628174,981.9947204589844,670.393518447876,0.95510393,899.8404350280762,752.0286355018616,149.9780044555664,46.64461040496826,974.8294372558594,775.3509407043457,0.8485862
5,908.879768371582,638.1231257915497,177.42613220214844,59.433584690093994,997.5928344726562,667.8399181365967,0.924822,890.5716190338135,752.2408250570297,161.80390548706055,47.73490262031555,971.4735717773438,776.1082763671875,0.54941326
6,903.3259563446045,630.111295580864,151.66675186157227,64.45419716835022,979.1593322753906,662.3383941650391,0.95099026,897.9616184234619,750.8803431987762,147.52634811401367,48.46504068374634,971.7247924804688,775.1128635406494,0.8915149
7,901.6174049377441,628.79323554039,189.51207733154297,64.003502368927,996.3734436035156,660.7949867248535,0.93444747,905.74072265625,750.0757480859756,143.7857666015625,49.865044355392456,977.6336059570312,775.0082702636719,0.81808543
8,897.3656330108643,630.9496382474899,173.67834091186523,58.892059564590454,984.2048034667969,660.3956680297852,0.94608253,895.8705196380615,752.2180691957474,129.47111892700195,47.77186560630798,960.6060791015625,776.1040019989014,0.87532383
9,917.6503658294678,618.0663607120514,166.8101692199707,68.75363874435425,1001.0554504394531,652.4431800842285,0.9484338,884.5264549255371,752.35404753685,172.37958526611328,47.41277360916138,970.7162475585938,776.0604343414307,0.5224391
10,897.5824012756348,624.3168100118637,183.91600799560547,61.640401124954224,989.5404052734375,655.1370105743408,0.9273571,894.8014526367188,753.6286477446556,133.483154296875,45.68971073627472,961.5430297851562,776.473503112793,0.81262636,300.7910842895508,-9.199785947799683,516.1392974853516,225.4513235092163,558.8607330322266,103.52587580680847,0.57985353
11,897.8095035552979,618.6794943809509,175.51850509643555,63.34580326080322,985.5687561035156,650.3523960113525,0.94324744,890.7102012634277,752.9873186945915,148.92743682861328,46.024386048316956,965.1739196777344,775.99951171875,0.781207
12,924.5987548828125,607.3236629962921,163.7501220703125,70.9012770652771,1006.4738159179688,642.7743015289307,0.9473043,201.60912322998047,9.064029693603516,550.5656890869141,259.6405277252197,476.8919677734375,138.88429355621338,0.82994974,904.8686771392822,750.1508907079697,149.41279220581055,49.030139207839966,979.5750732421875,774.6659603118896,0.74060816
13,895.6034488677979,610.5872815847397,181.85395431518555,66.67653393745422,986.5304260253906,643.9255485534668,0.94767815,894.022367477417,753.3901215791702,132.53534317016602,46.32898306846619,960.2900390625,776.5546131134033,0.86782956
14,892.6849937438965,608.7839455604553,189.53034210205078,65.28518199920654,987.4501647949219,641.4265365600586,0.9472973,891.1562118530273,752.6318718194962,136.1399688720703,47.92437815666199,959.2261962890625,776.5940608978271,0.8638825,14.860496520996094,3.501840591430664,672.6544647216797,294.8440189361572,351.18772888183594,150.92385005950928,0.59782374
15,915.5141773223877,597.6525185108185,178.06545639038086,72.8477110862732,1004.5469055175781,634.0763740539551,0.9309366,897.3437633514404,752.3061153888702,158.60654067993164,48.04576635360718,976.6470336914062,776.3289985656738,0.67094225
16,896.8044090270996,599.3382482528687,199.58594512939453,68.20218086242676,996.5973815917969,633.439338684082,0.9416983,895.3101024627686,753.2938002347946,135.72201919555664,46.41790795326233,963.1711120605469,776.5027542114258,0.817484,212.35161209106445,167.52346229553223,320.56661224365234,218.42557525634766,372.6349182128906,276.73624992370605,0.81106293
17,910.4124240875244,589.0617753267288,185.75748825073242,74.86322379112244,1003.2911682128906,626.49338722229,0.9207855,902.5823993682861,751.6358571052551,147.69329452514648,47.54984951019287,976.4290466308594,775.4107818603516,0.84970844,7.554588317871094,74.68642330169678,570.8852691650391,237.81524276733398,292.9972229003906,193.59404468536377,0.75016373
18,894.6737937927246,588.8269779682159,211.13605499267578,71.06967687606812,1000.2418212890625,624.36181640625,0.9346173,896.2423839569092,751.955005645752,138.1432228088379,47.3580436706543,965.3139953613281,775.6340274810791,0.87507355,-3.3424072265625,94.26100873947144,520.4319763183594,262.53332233428955,256.8735809326172,225.5276699066162,0.7826888
19,915.3746166229248,579.8128695487976,178.7377052307129,80.56635761260986,1004.7434692382812,620.0960483551025,0.91984284
20,897.288013458252,581.551806807518,213.00093841552734,71.95676922798157,1003.7884826660156,617.5301914215088,0.93415636,891.9003467559814,752.6907908320427,150.5701560974121,46.262205719947815,967.1854248046875,775.8218936920166,0.77297634
21,911.2748794555664,566.3281517028809,176.7510223388672,81.53352355957031,999.650390625,607.094913482666,0.94019693,890.588939666748,751.2304953932762,162.9290542602539,47.554622769355774,972.053466796875,775.0078067779541,0.6034378,3.1212844848632812,120.66125822067261,498.46046447753906,254.99858951568604,252.3515167236328,248.16055297851562,0.4885569
22,907.5788040161133,568.7738918066025,214.61375427246094,77.13004231452942,1014.8856811523438,607.3389129638672,0.9425348,901.9715309143066,749.7892881631851,148.54827117919922,49.13587832450867,976.2456665039062,774.3572273254395,0.62510604,-1.8561630249023438,189.0566611289978,478.87184143066406,255.1097230911255,237.5797576904297,316.61152267456055,0.6000594
23,907.8020267486572,557.2225080728531,179.7066764831543,85.8897807598114,997.6553649902344,600.1673984527588,0.9585159,887.9030742645264,752.9583315253258,161.73169326782227,47.45664703845978,968.7689208984375,776.6866550445557,0.8817539
24,917.4753799438477,557.7020355463028,207.03318786621094,81.24900126457214,1020.9919738769531,598.3265361785889,0.9317245,891.7376518249512,751.5219023823738,163.8493423461914,48.917006850242615,973.6623229980469,775.9804058074951,0.7612247,1.8853225708007812,167.56235647201538,434.89874267578125,281.0246000289917,219.3346939086914,308.07465648651123,0.6558825
25,906.0863742828369,549.7297335863113,184.87327194213867,86.7761971950531,998.5230102539062,593.1178321838379,0.9531829,-1.5680694580078125,202.96750259399414,441.06019592285156,248.1383571624756,218.96202850341797,327.03668117523193,0.9040891,-0.5528326034545898,61.9311740398407,95.44536781311035,151.47530794143677,47.169851303100586,137.66882801055908,0.6285094
26,915.9146690368652,552.672684431076,192.69110870361328,83.45357751846313,1012.2602233886719,594.3994731903076,0.9452153,2.1061935424804688,227.3810591697693,421.29835510253906,247.7151174545288,212.75537109375,351.2386178970337,0.8325487,904.2562980651855,765.5632697939873,141.8986587524414,31.317288994789124,975.2056274414062,781.2219142913818,0.6980282
27,907.5967826843262,545.0310698747635,226.70816802978516,83.35742354393005,1020.9508666992188,586.7097816467285,0.94544506,871.3686046600342,754.49187541008,180.1509132385254,47.06541681289673,961.4440612792969,778.0245838165283,0.8605613,-1.1079483032226562,293.1015958786011,250.90814208984375,218.86320877075195,124.34612274169922,402.53320026397705,0.673214
28,913.3683815002441,533.9820692539215,197.12248992919922,90.62583875656128,1011.9296264648438,579.2949886322021,0.9574118,888.9826412200928,753.189190864563,165.6653938293457,49.34830284118652,971.8153381347656,777.8633422851562,0.8550466,0.04772186279296875,289.73075437545776,172.7083969116211,250.15645122528076,86.40192031860352,414.80897998809814,0.44083115
29,905.1178779602051,535.4027624130249,234.85128021240234,84.40213966369629,1022.5435180664062,577.603832244873,0.9619518,-0.6758537292480469,318.89596009254456,262.3512954711914,196.91439199447632,130.49979400634766,417.3531560897827,0.8745333,887.9414176940918,753.120313346386,167.2620620727539,46.8126722574234,971.5724487304688,776.5266494750977,0.7886927,0.28644561767578125,255.7545154094696,293.5732727050781,177.8229260444641,147.07308197021484,344.66597843170166,0.7352518
30,913.9942359924316,520.1596183776855,198.40148162841797,95.56467819213867,1013.1949768066406,567.9419574737549,0.9469543,-2.2217445373535156,318.9925196170807,259.53499603271484,197.09432744979858,127.5457534790039,417.53968334198,0.91895145,892.5898475646973,756.9756116867065,168.05760955810547,42.422590255737305,976.61865234375,778.1869068145752,0.8104431
31,910.0022621154785,517.275726556778,236.54967498779297,91.31921339035034,1028.277099609375,562.9353332519531,0.95211756
32,917.1186904907227,507.5490185022354,201.15623474121094,100.98885798454285,1017.6968078613281,558.0434474945068,0.96261674,893.2639961242676,752.1504646539688,170.32418060302734,43.36800456047058,978.4260864257812,773.8344669342041,0.7892834
33,930.9951210021973,504.24943792819977,221.65660858154297,95.5105082988739,1041.8234252929688,552.0046920776367,0.96177197,1.2758331298828125,353.02776288986206,207.05367279052734,207.0975465774536,104.80266952514648,456.57653617858887,0.82034004
34,917.7713813781738,496.40557301044464,205.68404388427734,102.27562308311462,1020.6134033203125,547.543384552002,0.96616983,893.1357021331787,749.113815665245,170.77486038208008,45.44873356819153,978.5231323242188,771.8381824493408,0.7805067,0.179168701171875,337.18082571029663,242.66702270507812,205.22362232208252,121.51268005371094,439.7926368713379,0.75890726
35,948.857105255127,488.4599311351776,206.7619857788086,105.39427042007446,1052.2380981445312,541.1570663452148,0.9194336,-0.5204257965087891,323.68889808654785,190.83317184448242,221.75947952270508,94.89616012573242,434.5686378479004,0.4102761
36,923.3660316467285,487.64358472824097,213.41851043701172,98.06129550933838,1030.0752868652344,536.6742324829102,0.92164963,891.9511528015137,737.0068928003311,175.04825592041016,51.61248850822449,979.4752807617188,762.8131370544434,0.8986754,-1.0712213516235352,416.8923032283783,90.80680274963379,165.4260220527649,44.33218002319336,499.60531425476074,0.41811386
37,952.5887489318848,471.63191056251526,205.08831024169922,112.53326368331909,1055.1329040527344,527.8985424041748,0.94095796,881.6981906890869,742.0915081501007,166.52683639526367,51.47308874130249,964.9616088867188,767.828052520752,0.843943,0.29388999938964844,417.8660674095154,167.68971633911133,180.79967594146729,84.13874816894531,508.265905380249,0.40192574
38,916.3865547180176,478.6501979827881,221.13631439208984,97.5692024230957,1026.9547119140625,527.4347991943359,0.9529178,894.5512390136719,734.8835359811783,178.04278564453125,53.62324404716492,983.5726318359375,761.6951580047607,0.91498417,0.1393890380859375,420.91473484039307,200.83383178710938,149.22896003723145,100.55630493164062,495.5292148590088,0.813564
39,913.7726669311523,737.3514960408211,135.2075958251953,51.30643022060394,981.37646484375,763.004711151123,0.9375031,952.2022018432617,435.24717450141907,202.3538360595703,134.7981390953064,1053.3791198730469,502.64624404907227,0.9205592
40,886.5576210021973,470.3986716270447,273.75377655029297,95.10950946807861,1023.4345092773438,517.953426361084,0.9367807,893.6121597290039,727.9482350349426,183.5372772216797,58.24843883514404,985.3807983398438,757.0724544525146,0.9252946,-1.5478134155273438,435.7876760959625,60.135189056396484,182.95095777511597,28.5197811126709,527.2631549835205,0.46115613
41,915.3181972503662,732.1412792801857,138.10591506958008,53.10664737224579,984.3711547851562,758.6946029663086,0.928896,944.0289001464844,436.25820422172546,229.11749267578125,122.02290201187134,1058.587646484375,497.26965522766113,0.8502178,0.3704967498779297,495.41767251491547,130.3901023864746,95.15433239936829,65.56554794311523,542.9948387145996,0.8490325
42,891.3218307495117,449.570814371109,285.51393127441406,105.48828077316284,1034.0787963867188,502.31495475769043,0.950896,897.0141735076904,723.8368495702744,187.9713478088379,61.073249101638794,990.9998474121094,754.3734741210938,0.91410536,-0.09098625183105469,475.6372640132904,168.73846435546875,115.13514375686646,84.27824592590332,533.2048358917236,0.8766543
43,924.8066253662109,430.1614294052124,249.36282348632812,115.61687278747559,1049.488037109375,487.9698657989502,0.9455283,914.0056343078613,729.650608420372,148.7014389038086,53.98758244514465,988.3563537597656,756.6443996429443,0.90586483
44,897.468635559082,432.37687504291534,292.6018524169922,107.70118689537048,1043.7695617675781,486.2274684906006,0.96491486,893.2138996124268,720.7051087617874,185.86712265014648,59.81590247154236,986.1474609375,750.6130599975586,0.9102321
45,916.5654029846191,403.91886162757874,272.1239547729492,124.59604597091675,1052.6273803710938,466.2168846130371,0.9709843,907.2398700714111,719.6776413917542,167.02685165405273,56.615424156188965,990.7532958984375,747.9853534698486,0.92701596
46,894.6252937316895,408.77903723716736,312.4281234741211,121.69789552688599,1050.83935546875,469.62798500061035,0.965615,896.6928291320801,713.1022596359253,195.7240219116211,64.75879096984863,994.5548400878906,745.4816551208496,0.943534
47,904.9838790893555,388.67137241363525,300.27003479003906,127.49250984191895,1055.118896484375,452.4176273345947,0.97214013,904.8101234436035,717.993678689003,170.45592498779297,57.48165965080261,990.0380859375,746.7345085144043,0.91702306
48,902.8129806518555,384.5395710468292,308.08790588378906,125.1569151878357,1056.85693359375,447.11802864074707,0.9628102,895.6730461120605,705.62600004673,191.8479995727539,65.58127856254578,991.5970458984375,738.4166393280029,0.9452499
49,899.9166870117188,365.1029176712036,315.5716552734375,139.62038612365723,1057.7025146484375,434.9131107330322,0.96547645,906.6889343261719,709.5815126895905,182.81744384765625,62.27338743209839,998.09765625,740.7182064056396,0.94930106
50,904.8673782348633,359.08978271484375,321.72166442871094,139.48509979248047,1065.7282104492188,428.832332611084,0.96665466,901.341739654541,703.6175200939178,194.01006317138672,66.60298776626587,998.3467712402344,736.9190139770508,0.9386251
51,893.8285675048828,341.7207455635071,335.4745788574219,147.5919542312622,1061.5658569335938,415.5167226791382,0.97365516,905.3356246948242,704.3198297023773,187.5662384033203,63.56216096878052,999.1187438964844,736.1009101867676,0.953777,0.4664039611816406,520.3678328990936,124.53376007080078,170.33263635635376,62.73328399658203,605.5341510772705,0.79992056
52,915.7625885009766,338.73836946487427,317.1030578613281,141.83556461334229,1074.3141174316406,409.6561517715454,0.97532845,894.963981628418,694.6288325786591,203.52735900878906,71.16729211807251,996.7276611328125,730.2124786376953,0.94984907,-0.4133262634277344,534.151769399643,120.18086242675781,149.08361864089966,59.67710494995117,608.6935787200928,0.8042001
53,891.7196960449219,315.8341670036316,352.3656005859375,156.3850507736206,1067.9024963378906,394.0266923904419,0.9748872,908.2425785064697,696.59696996212,189.9972038269043,66.75929188728333,1003.2411804199219,729.9766159057617,0.9376979,-3.5845870971679688,514.115481376648,567.5717468261719,222.58978843688965,280.20128631591797,625.4103755950928,0.63503945
54,930.7308082580566,299.63996958732605,295.42687225341797,156.92378854751587,1078.4442443847656,378.101863861084,0.97217655,904.8149299621582,689.3131663799286,197.6151351928711,68.6609673500061,1003.6224975585938,723.6436500549316,0.93595165,-0.32009124755859375,499.2229127883911,440.6615753173828,243.52595329284668,220.0106964111328,620.9858894348145,0.8634081
55,879.4191513061523,264.66683077812195,383.3839874267578,192.91216707229614,1071.1111450195312,361.12291431427,0.96643764,904.9299659729004,692.1377738714218,199.72551727294922,64.16346287727356,1004.792724609375,724.2195053100586,0.918926,-3.9828414916992188,509.7139506340027,510.41290283203125,241.86773014068604,251.2236099243164,630.6478157043457,0.76601756
56,899.833854675293,264.7187089920044,313.71107482910156,190.42980194091797,1056.6893920898438,359.9336099624634,0.95811707,900.5245971679688,681.6544125080109,201.49969482421875,72.57837438583374,1001.2744445800781,717.9435997009277,0.94606733,-10.257270812988281,498.8304305076599,474.8081359863281,274.0083017349243,227.14679718017578,635.8345813751221,0.7570103
57,882.0547943115234,224.4921269416809,370.7643127441406,226.2570161819458,1067.4369506835938,337.6206350326538,0.9354486,901.723503112793,683.5091922283173,229.2864532470703,71.73542261123657,1016.3667297363281,719.3769035339355,0.91933495,-3.4717483520507812,513.6004586219788,465.4981384277344,232.4682912826538,229.2773208618164,629.8346042633057,0.8402526
