id;ts[s];lat[deg];lon[deg];alt[deg];ivx[m/s];ivy[m/s];ivz[m/s];gvx[rad/s];gvy[rad/s];gvz[rad/s];drone_or_x[rad];drone_or_y[rad];drone_or_z[rad];drone_or_q_x;drone_or_q_y;drone_or_q_z;drone_or_q_w;distance;collision;drone_x[m];drone_y[m];drone_z[m];pressure[Pa];qnh[hPa]
0;1644504262104359424;47.641439882715225;-122.14010233628353;122.09186553955078;0.0;0.0;0.0;-9.426508040633053e-05;0.0005126808537170291;-0.00017869623843580484;0.0;0.0;0.0;-0.0;0.0;0.0;1.0;-0.13101701438426971;False;0.0;0.0;-0.15999998152256012;99864.953125;1013.25
1;1644504262116359680;47.641439882715225;-122.14010233628353;122.09186553955078;0.0;0.0;0.0;-0.06431212276220322;0.013606390915811062;0.0012037105625495315;0.15842775316169022;-0.03879569876881605;-0.5520053518062521;0.07085277140140533;-0.040164172649383545;-0.2701296806335449;0.9593730568885803;0.17225170135498047;False;0.07125673443078995;-1.9312543869018555;-0.8426051139831543;99851.5;1013.25
2;1644504262125359872;47.641439882715225;-122.14010233628353;122.09186553955078;0.0;0.0;0.0;-0.709440290927887;0.14848889410495758;0.0006961534381844103;0.1464277313526318;-0.0369653225140186;-0.5451072270880634;0.07085277140140533;-0.040164172649383545;-0.2701296806335449;0.9593730568885803;0.17225170135498047;False;0.07125673443078995;-1.9312543869018555;-0.8426051139831543;99851.5;1013.25
3;1644504262134360064;47.641439882715225;-122.14010233628353;122.09186553955078;0.0;0.0;0.0;-1.335030436515808;0.2827249765396118;3.4562748624011874e-05;0.12757730843773388;-0.03402187893407085;-0.5362615649487756;0.06129729002714157;-0.03546525537967682;-0.26320186257362366;0.9621380567550659;0.6552281379699707;False;0.07741616666316986;-1.9253438711166382;-0.8453193306922913;99861.8203125;1013.25
4;1644504262143360256;47.641439882715225;-122.14010233628353;122.09186553955078;0.0;0.0;0.0;-1.4013197422027588;0.32693833112716675;-0.00033001124393194914;0.11521221330187352;-0.0319655617725046;-0.529952442961948;0.06129729002714157;-0.03546525537967682;-0.26320186257362366;0.9621380567550659;0.6552281379699707;False;0.07741616666316986;-1.9253438711166382;-0.8453193306922913;99861.8203125;1013.25
5;1644504262155360512;47.641439882715225;-122.14010233628353;122.09186553955078;0.0;0.0;0.0;-0.7908756136894226;0.25426581501960754;0.00018991401884704828;0.10645902437483287;-0.030018250964190203;-0.5238960666820466;0.050097979605197906;-0.02981308102607727;-0.2577543258666992;0.9644502401351929;0.5314694046974182;False;0.08253282308578491;-1.920562744140625;-0.846670389175415;99860.1484375;1013.25
6;1644504262167360768;47.641439882715225;-122.14010233628353;122.09186553955078;0.0;0.0;0.0;-0.3202933371067047;0.16168701648712158;0.0012573263375088573;0.10703797469515566;-0.029949341035185453;-0.5182606296302132;0.050097979605197906;-0.02981308102607727;-0.2577543258666992;0.9644502401351929;0.5314694046974182;False;0.08253282308578491;-1.920562744140625;-0.846670389175415;99860.1484375;1013.25
7;1644504262179361024;47.641439882715225;-122.14010233628353;122.09186553955078;0.0;0.0;0.0;-0.46245408058166504;0.14767257869243622;0.0030006153974682093;0.10062651183361675;-0.028991122833118436;-0.5109807540370586;0.050097979605197906;-0.02981308102607727;-0.2577543258666992;0.9644502401351929;0.34314486384391785;False;0.08253282308578491;-1.920562744140625;-0.846670389175415;99858.6796875;1013.25
8;1644504262191361280;47.641439882715225;-122.14010233628353;122.09186553955078;0.0;0.0;0.0;-0.7652724385261536;0.1755012571811676;0.002985555212944746;0.08510329915166712;-0.02637932992315709;-0.5006092086403762;0.039879221469163895;-0.024315649643540382;-0.24688184261322021;0.9679192304611206;0.34314486384391785;False;0.09741149842739105;-1.906053900718689;-0.8475935459136963;99858.6796875;1013.25
9;1644504262200361472;47.641439882715225;-122.14010233628353;122.09186553955078;0.0;0.0;0.0;-0.7593217492103577;0.19170525670051575;0.0007196210790425539;0.07791595859274546;-0.02506071006435892;-0.49415107789444707;0.03685133159160614;-0.022783387452363968;-0.243862122297287;0.9688417315483093;0.3460729122161865;False;0.102049320936203;-1.9015966653823853;-0.8477957844734192;99859.09375;1013.25
10;1644504262209361664;47.641439882715225;-122.14010233628353;122.09186553955078;0.0;0.0;0.0;-0.5735232830047607;0.1777990609407425;0.003248698776587844;0.07369511685048903;-0.023905470753519335;-0.4894961732965094;0.03685133159160614;-0.022783387452363968;-0.243862122297287;0.9688417315483093;0.3460729122161865;False;0.102049320936203;-1.9015966653823853;-0.8477957844734192;99859.09375;1013.25
11;1644504262218361856;47.641439882715225;-122.14010233628353;122.09186553955078;0.0;0.0;0.0;-0.37798407673835754;0.15923789143562317;0.0015551205724477768;0.07089389729541995;-0.02293407942703226;-0.48502383852172065;0.032793544232845306;-0.02043108642101288;-0.239574134349823;0.9701088666915894;0.555910587310791;False;0.10944463312625885;-1.8943688869476318;-0.8470824360847473;99861.984375;1013.25
12;1644504262227362048;47.641439882715225;-122.14010233628353;122.09186553955078;0.0;0.0;0.0;-0.3061099648475647;0.14202657341957092;0.0008604672038927674;0.06784843996323074;-0.022031920871771745;-0.48071937346148186;0.032793544232845306;-0.02043108642101288;-0.239574134349823;0.9701088666915894;0.555910587310791;False;0.10944463312625885;-1.8943688869476318;-0.8470824360847473;99861.984375;1013.25
13;1644504262239362304;47.641439882715225;-122.14010233628353;122.09186553955078;0.0;0.0;0.0;-0.38438040018081665;0.12937594950199127;0.0002402156824246049;0.06266018303931692;-0.02071253715895284;-0.4765408365896347;0.0289376899600029;-0.018082795664668083;-0.23557430505752563;0.9712570905685425;0.6246519684791565;False;0.11726684123277664;-1.8867005109786987;-0.8452375531196594;99862.8984375;1013.25
14;1644504262251362560;47.641439882715225;-122.14010233628353;122.09186553955078;0.0;0.0;0.0;-0.45632168650627136;0.12971356511116028;0.004347123205661774;0.052452921676582304;-0.018416036474665977;-0.46743009625134174;0.0289376899600029;-0.018082795664668083;-0.23557430505752563;0.9712570905685425;0.6246519684791565;False;0.11726684123277664;-1.8867005109786987;-0.8452375531196594;99862.8984375;1013.25
15;1644504262260362752;47.641439882715225;-122.14010233628353;122.09186553955078;0.0;0.0;0.0;-0.4074183404445648;0.12455691397190094;0.004259856417775154;0.05018373336539061;-0.01787431842710398;-0.46378504529168424;0.0289376899600029;-0.018082795664668083;-0.23557430505752563;0.9712570905685425;0.3417989909648895;False;0.11726684123277664;-1.8867005109786987;-0.8452375531196594;99858.921875;1013.25
