id;marker1_x[m];marker1_y[m];marker1_z[m];marker2_x[m];marker2_y[m];marker2_z[m];marker3_x[m];marker3_y[m];marker3_z[m];marker4_x[m];marker4_y[m];marker4_z[m]
215;-2.265018939971924;-2.549838066101074;-0.14187154173851013;-2.4597527980804443;-2.6171212196350098;-0.231045201420784;-2.377088785171509;-2.4774718284606934;-0.17831937968730927;-2.303901433944702;-2.6912877559661865;-0.1768149733543396
216;-2.1736159324645996;-2.5596182346343994;-0.15363597869873047;-2.3759896755218506;-2.6304194927215576;-0.2202111780643463;-2.2892181873321533;-2.4888243675231934;-0.18100956082344055;-2.215020179748535;-2.7022922039031982;-0.17953690886497498
217;-2.05397629737854;-2.568772554397583;-0.1633986085653305;-2.260769844055176;-2.6420629024505615;-0.21099264919757843;-2.171830654144287;-2.4991440773010254;-0.18307729065418243;-2.0965991020202637;-2.7122509479522705;-0.18178866803646088
218;-1.9319709539413452;-2.576009750366211;-0.19925127923488617;-2.1408069133758545;-2.650827646255493;-0.23374946415424347;-2.0510308742523193;-2.5071306228637695;-0.21358150243759155;-1.9749666452407837;-2.719942808151245;-0.2125048041343689
219;-1.8596842288970947;-2.5796236991882324;-0.24099959433078766;-2.069154739379883;-2.6550803184509277;-0.2697857618331909;-1.9791897535324097;-2.511068820953369;-0.25298553705215454;-1.9027140140533447;-2.723734140396118;-0.25202593207359314
220;-1.7269145250320435;-2.58303165435791;-0.2876899540424347;-1.9370272159576416;-2.6594390869140625;-0.3080565631389618;-1.8470007181167603;-2.514974355697632;-0.2962060272693634;-1.7698293924331665;-2.727388858795166;-0.2954499423503876
221;-1.5640199184417725;-2.5859968662261963;-0.3719952404499054;-1.7738385200500488;-2.664710283279419;-0.3854352831840515;-1.68499755859375;-2.5192363262176514;-0.37769290804862976;-1.6056536436080933;-2.730849504470825;-0.37702634930610657
222;-1.451562762260437;-2.585996389389038;-0.4173499345779419;-1.6603196859359741;-2.667968273162842;-0.42742323875427246;-1.5736154317855835;-2.5211181640625;-0.4217066168785095;-1.4910415410995483;-2.731492042541504;-0.42102131247520447
223;-1.3120237588882446;-2.584388017654419;-0.487079918384552;-1.5177924633026123;-2.6738827228546143;-0.4941675364971161;-1.4364571571350098;-2.524044990539551;-0.48720118403434753;-1.3461804389953613;-2.7311482429504395;-0.49305588006973267
224;-1.2004592418670654;-2.5797555446624756;-0.5235685706138611;-1.402700424194336;-2.676903009414673;-0.5313838720321655;-1.3270612955093384;-2.524960517883301;-0.5138511657714844;-1.2290732860565186;-2.7267260551452637;-0.541510283946991
225;-1.0717413425445557;-2.5712835788726807;-0.5777214169502258;-1.2676725387573242;-2.6803979873657227;-0.5879834294319153;-1.2009707689285278;-2.5262858867645264;-0.5577227473258972;-1.0918827056884766;-2.7172889709472656;-0.6096221804618835
226;-0.9636858701705933;-2.5594563484191895;-0.6064210534095764;-1.152565598487854;-2.6800899505615234;-0.619545578956604;-1.0950449705123901;-2.523961067199707;-0.5817250609397888;-0.9752888083457947;-2.704451560974121;-0.6462050676345825
227;-0.8297302722930908;-2.5389833450317383;-0.6820158958435059;-1.0045808553695679;-2.6787238121032715;-0.6993420124053955;-0.9631748199462891;-2.5204713344573975;-0.6507930755615234;-0.8268246054649353;-2.680893898010254;-0.7329466342926025
228;-0.729447603225708;-2.516270160675049;-0.7026339769363403;-0.891901433467865;-2.6699299812316895;-0.7225761413574219;-0.8636490702629089;-2.5101399421691895;-0.6698101162910461;-0.7149729132652283;-2.6559224128723145;-0.7576670050621033
229;-0.6849098205566406;-2.5053763389587402;-0.7297614812850952;-0.8398383855819702;-2.6663718223571777;-0.7516221404075623;-0.8189523220062256;-2.506502628326416;-0.6957566142082214;-0.6641249656677246;-2.642996072769165;-0.7878110408782959
230;-0.5350891947746277;-2.457829236984253;-0.7853717803955078;-0.66062992811203;-2.641791820526123;-0.8136113286018372;-0.6667562127113342;-2.483023166656494;-0.7514002323150635;-0.4916839599609375;-2.5875320434570312;-0.8488869071006775
231;-0.4297136962413788;-2.4143593311309814;-0.7994577884674072;-0.5308605432510376;-2.6124444007873535;-0.829985499382019;-0.5614886283874512;-2.45194673538208;-0.7808150053024292;-0.3651353418827057;-2.5419657230377197;-0.8472827672958374
232;-0.3519091010093689;-2.378302574157715;-0.8180773258209229;-0.43229445815086365;-2.585848331451416;-0.8474565744400024;-0.4806536138057709;-2.4274380207061768;-0.806434690952301;-0.272908478975296;-2.5007646083831787;-0.8568445444107056
233;-0.26158690452575684;-2.335901975631714;-0.8496532440185547;-0.3187856078147888;-2.5514044761657715;-0.8758695125579834;-0.38531455397605896;-2.3974568843841553;-0.8444148898124695;-0.16836057603359222;-2.4509174823760986;-0.878311038017273
234;-0.16248995065689087;-2.285487651824951;-0.8670058846473694;-0.198521226644516;-2.5060696601867676;-0.8881144523620605;-0.280223548412323;-2.3580191135406494;-0.8652870059013367;-0.05790632963180542;-2.3922369480133057;-0.8872005939483643
235;-0.07521047443151474;-2.239901304244995;-0.8786457777023315;-0.09574642777442932;-2.4628262519836426;-0.8954700827598572;-0.1878158152103424;-2.3201820850372314;-0.8784077763557434;0.03683387488126755;-2.339742422103882;-0.8934371471405029
236;-0.0018423032015562057;-2.1987476348876953;-0.8738340735435486;-0.01183505542576313;-2.422614097595215;-0.887410581111908;-0.11063303053379059;-2.284126043319702;-0.8741689324378967;0.11490356177091599;-2.2935266494750977;-0.8851630091667175
237;0.09152570366859436;-2.148545980453491;-0.8793381452560425;0.09334447979927063;-2.3728039264678955;-0.8896016478538513;-0.012684621848165989;-2.2394564151763916;-0.8800321221351624;0.21318499743938446;-2.237287759780884;-0.8873944878578186
238;0.1793108582496643;-2.1008660793304443;-0.8809000849723816;0.19026637077331543;-2.3249621391296387;-0.8887225389480591;0.07885854691267014;-2.1959118843078613;-0.8816769123077393;0.3045232892036438;-2.1847026348114014;-0.8867545127868652
239;0.26987218856811523;-2.0537078380584717;-0.8902763724327087;0.2888598144054413;-2.277325391769409;-0.8961873650550842;0.17287704348564148;-2.1522796154022217;-0.8910065293312073;0.3980313539505005;-2.133068084716797;-0.8945353627204895
240;0.36490634083747864;-1.9967159032821655;-0.8618839979171753;0.3901282548904419;-2.219754219055176;-0.8661373853683472;0.2706906199455261;-2.0979485511779785;-0.8624889254570007;0.4952419102191925;-2.072510242462158;-0.864857017993927
